labels,Area,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Esferoide,dia,Diameter,n_diam
Esferas_BT474_dia_1_well_1_100X_2_blob_23,472.1283,361.5913,1045.8201,361.5913,1045.8201,93.8348,347.8261,1031.25,29.212,27.1739,0.6738,35.0704,518,1518,134.2152,19.1856,1.8544,0.5393,0.8792,si,1,27.128,3.2350786994568006
Esferas_BT474_dia_1_well_1_100X_2_blob_24,510.8954,1063.6166,1048.3537,1063.6166,1048.3537,100.3269,1050.2717,1033.9674,27.8533,27.8533,0.6378,33.7288,1546,1525,145.6698,23.3889,1.2738,0.7851,0.8824,si,1,28.55885,3.7744499080006166
Esferas_BT474_dia_1_well_1_100X_2_blob_25,999.1767,469.8346,1063.7572,469.8346,1063.7572,121.3667,450.4076,1045.5163,38.7228,36.6848,0.8524,44.4545,667,1545,141.2034,28.3727,1.5599,0.6411,0.9672,si,1,36.4136,7.823883436246527
Esferas_BT474_dia_1_well_1_100X_2_blob_26,530.279,124.7449,1201.4982,124.7449,1201.4982,85.5178,112.0924,1188.1793,25.1359,27.1739,0.9112,28.0102,174,1787,67.1663,25.0754,1.1046,0.9053,0.9607,si,1,26.5428,3.030203000354975
Esferas_BT474_dia_1_well_1_100X_2_blob_27,365.9802,503.2472,1214.6324,503.2472,1214.6324,70.6405,492.5272,1203.8043,21.7391,21.7391,0.9216,22.9877,731,1774,124.1597,21.4626,1.0658,0.9383,0.9566,si,1,22.22515,1.77895770229103
Esferas_BT474_dia_1_well_1_100X_2_blob_28,329.0591,1635.6795,1286.7453,1635.6795,1286.7453,66.7975,1625.6793,1276.4946,20.3804,20.3804,0.9268,21.8767,2395,1884,143.8418,20.3104,1.0554,0.9475,0.9603,si,1,21.09355,1.520829577007081
Esferas_BT474_dia_1_well_1_100X_1_blob_2,987.1773,1174.0622,67.2775,1174.0622,67.2775,122.0661,1153.5326,51.6304,39.4022,33.288000000000004,0.8326,39.8737,1698,100,8.8204,33.288000000000004,1.21,0.8264,0.9528,si,1,36.58085,7.932186152978296
Esferas_BT474_dia_1_well_1_100X_1_blob_3,541.8168,1486.5929999999994,65.3985,1486.5929999999994,65.3985,87.2062,1473.5054,51.6304,26.4946,27.1739,0.8953,29.2435,2177,78,120.7355,23.9778,1.2075,0.8281,0.9599,si,1,26.61065,3.0535003108446634
Esferas_BT474_dia_1_well_1_100X_1_blob_5,1016.7142,249.2166,89.0169,249.2166,89.0169,124.0841,230.2989,69.2935,38.0435,38.0435,0.8298,42.3708,341,152,41.0995,32.9715,1.3675,0.7313,0.9547,si,1,37.67115,8.662797342804494
Esferas_BT474_dia_1_well_1_100X_1_blob_6,515.5105,764.1602,86.5956,764.1602,86.5956,94.5625,752.038,69.9728,24.4565,32.6087,0.7245,34.7199,1111,149,59.4208,19.2591,1.9824,0.5044,0.899,si,1,26.9895,3.185781873621864
Esferas_BT474_dia_1_well_1_100X_1_blob_7,887.0289,1112.6038,100.2179,1112.6038,100.2179,133.7598,1093.75,78.8043,38.7228,42.1196,0.623,47.6755,1623,117,122.7843,27.0994,2.0934,0.4777,0.8538,si,1,37.38745,8.468549991105016
Esferas_BT474_dia_1_well_1_100X_1_blob_8,615.659,664.5106,113.0865,664.5106,113.0865,93.6017,649.4565,99.1848,30.5707,27.1739,0.883,33.3504,958,153,146.6336,24.3051,1.3886,0.7202,0.9625,si,1,28.82775,3.8820735670783137
Esferas_BT474_dia_1_well_1_100X_1_blob_9,299.9838,919.5819,120.6877,919.5819,120.6877,64.0801,909.6467,110.7337,19.7011,19.7011,0.918,20.5383,1345,190,55.7843,19.7011,1.0076,0.9925,0.9524,si,1,20.1197,1.3197632235843015
Esferas_BT474_dia_1_well_1_100X_1_blob_10,1200.3965,426.2197,132.2724,426.2197,132.2724,173.5882,404.8913,116.1685,47.5543,36.6848,0.5006,51.0551,597,214,25.2011,36.4576,1.59,0.6289,0.861,si,1,43.75635,13.575467127192422
Esferas_BT474_dia_1_well_1_100X_1_blob_12,414.9006,1076.6624,162.8867,1076.6624,162.8867,75.2793,1064.538,151.4946,23.7772,22.4185,0.92,24.3904,1567,243,12.875,22.4185,1.0534,0.9493,0.9605,si,1,23.40445,2.077432105518798
Esferas_BT474_dia_1_well_1_100X_1_blob_13,484.5891,939.1887,174.3452,939.1887,174.3452,80.87899999999998,926.6304,162.3641,25.1359,24.4565,0.9309,26.2408,1364,263,21.2505,24.4565,1.0557,0.9473,0.9646,si,1,25.34865,2.6393441631027
Esferas_BT474_dia_1_well_1_100X_1_blob_15,338.7509,970.3401,174.4313,970.3401,174.4313,69.5149,959.9185,163.7228,21.0598,21.0598,0.8809,22.6234,1415,247,138.6522,20.856,1.0274,0.9734,0.9434,si,1,21.7397,1.6649153597156767
Esferas_BT474_dia_1_well_1_100X_1_blob_16,737.4985,1357.1627,192.3813,1357.1627,192.3813,113.1863,1345.1087,173.2337,23.7772,38.0435,0.7234,38.9131,1990,310,73.7798,23.7772,1.644,0.6083,0.9414,si,1,31.34515,4.9904829626656815
Esferas_BT474_dia_1_well_1_100X_1_blob_18,1038.4053,965.6615,209.6295,965.6615,209.6295,119.5135,947.6902,190.8967,36.0054,36.6848,0.9136,39.0137,1406,285,125.0738,34.8022,1.1047,0.9052,0.9751,si,1,36.90795,8.14687946067676
Esferas_BT474_dia_1_well_1_100X_1_blob_20,372.9029,1162.539,215.7526,1162.539,215.7526,71.4364,1151.4946,205.163,22.4185,21.0598,0.9183,22.9877,1697,327,34.1597,21.0598,1.0301,0.9707,0.9585,si,1,22.02375,1.7310329136494105
Esferas_BT474_dia_1_well_1_100X_1_blob_21,583.8145,403.1666,236.1512,403.1666,236.1512,98.6386,387.9076,221.4674,30.5707,29.212,0.754,34.7066,573,363,40.2364,21.657,1.6907,0.5915,0.9193,si,1,28.1818,3.626917736736941
Esferas_BT474_dia_1_well_1_100X_1_blob_23,2219.4183,1491.8681,274.0139,1491.8681,274.0139,178.7899,1463.3152,247.962,55.0272,52.9891,0.8725,60.0944,2162,376,137.2906,48.5175,1.2166,0.8220000000000001,0.9737,si,1,54.30595,25.952175302315005
Esferas_BT474_dia_1_well_1_100X_1_blob_24,396.9016,333.6972,288.9093,333.6972,288.9093,73.3579,322.6902,277.8533,22.4185,22.4185,0.9268,23.2373,480,412,127.875,22.4185,1.0075,0.9926,0.963,si,1,22.8279,1.92765542149418
Esferas_BT474_dia_1_well_1_100X_1_blob_25,514.5875,1652.9346,297.8642,1652.9346,297.8642,83.9943,1639.9457,285.3261,25.8152,25.1359,0.9166,26.8751,2415,446,20.7256,25.1359,1.0484,0.9539,0.9637,si,1,26.0055,2.8498837472811087
Esferas_BT474_dia_1_well_1_100X_1_blob_26,1192.0893,541.2823,316.5807,541.2823,316.5807,134.8854,521.7391,294.1576,38.7228,44.837,0.8234,49.4573,774,437,127.1847,31.8425,1.6305,0.6133,0.9584,si,1,40.6499,10.884537113214032
Esferas_BT474_dia_1_well_1_100X_1_blob_27,480.897,1491.7363,321.696,1491.7363,321.696,82.0728,1480.2989,308.4239,22.4185,27.1739,0.8971,28.3867,2186,455,111.0375,21.9125,1.3041,0.7668,0.963,si,1,25.1496,2.577654859089673
Esferas_BT474_dia_1_well_1_100X_1_blob_30,502.1267,344.2814,339.5297,344.2814,339.5297,83.9943,332.2011,326.087,24.4565,25.8152,0.8944,27.8864,491,513,34.0772,23.7165,1.1334,0.8823,0.9637,si,1,25.80145,2.7833246108998724
Esferas_BT474_dia_1_well_1_100X_1_blob_31,697.3469,1282.1103,348.9854,1282.1103,348.9854,97.9109,1267.663,333.5598,28.5326,30.5707,0.9141,31.6681,1881,491,112.7144,28.5326,1.0837,0.9228,0.9677,si,1,30.10035,4.4192254336075
Esferas_BT474_dia_1_well_1_100X_1_blob_32,1599.1442,694.4143,358.1384,694.4143,358.1384,151.8208,669.1576,336.2772,48.913,40.7609,0.8718,50.7651,985,541,15.5241,40.7609,1.2269,0.8151,0.9728,si,1,45.76300000000001,15.530126051528713
Esferas_BT474_dia_1_well_1_100X_1_blob_36,406.5934,1692.3129,366.1619,1692.3129,366.1619,74.1538,1680.7065,355.2989,23.0978,21.7391,0.9292,24.4942,2476,549,33.6901,21.7391,1.0919,0.9158,0.966,si,1,23.11665,2.0017332935650782
Esferas_BT474_dia_1_well_1_100X_1_blob_38,462.4365,600.9801,377.6069,600.9801,377.6069,78.9575,588.9946,365.4891,23.7772,24.4565,0.9321,25.3643,867,562,20.3764,23.7772,1.0166,0.9837,0.9658,si,1,24.57075,2.403735952664331
Esferas_BT474_dia_1_well_1_100X_1_blob_39,456.8983,562.0087,379.1241,562.0087,379.1241,79.3554,549.5924,366.8478,24.4565,23.7772,0.9118,25.145,817,543,128.4181,23.7772,1.0281,0.9727,0.9621,si,1,24.4611,2.3716984465027258
Esferas_BT474_dia_1_well_1_100X_1_blob_40,564.431,404.4811,384.5589,404.4811,384.5589,88.2352,391.9837,370.2446,25.1359,28.5326,0.911,28.9262,592,587,80.5377,25.1359,1.1216,0.8916,0.9638,si,1,27.03105,3.2005179512317743
Esferas_BT474_dia_1_well_1_100X_1_blob_42,3023.3747,681.4116,428.0797,681.4116,428.0797,243.6942,650.1359,384.5109,62.5,84.2391,0.6398,85.5115,968,686,72.4287,51.6366,1.8408,0.5433,0.9051,si,1,68.57405,52.25296264268675
Esferas_BT474_dia_1_well_1_100X_1_blob_43,422.2848,381.3885,402.7475,381.3885,402.7475,75.8421,369.5652,391.3043,23.7772,23.0978,0.9226,24.124,544,590,170.2724,23.0978,1.0113,0.9888,0.9596,si,1,23.6109,2.132893375341836
Esferas_BT474_dia_1_well_1_100X_1_blob_44,1227.6258,568.9883,424.8853,568.9883,424.8853,135.1185,549.5924,402.8533,38.0435,44.837,0.845,46.8947,815,601,128.5302,34.1624,1.4127,0.7079,0.9629,si,1,40.52855,10.787348721164038
Esferas_BT474_dia_1_well_1_100X_1_blob_47,491.0503,1281.2194,431.7089,1281.2194,431.7089,82.4708,1269.7011,418.4783,23.0978,26.4946,0.9073,27.3854,1876,618,119.7449,23.0978,1.164,0.8591,0.9629,si,1,25.2416,2.6060465000561477
Esferas_BT474_dia_1_well_1_100X_1_blob_48,419.5157,1643.7934,439.2701,1643.7934,439.2701,82.1694,1631.7935,427.9891,26.4946,22.4185,0.7808,27.5115,2403,639,159.7751,22.4185,1.1641,0.8590000000000001,0.9252,si,1,24.965000000000003,2.5213099113013007
Esferas_BT474_dia_1_well_1_100X_1_blob_50,691.3472,508.7957,449.3101,508.7957,449.3101,99.7641,493.2065,434.7826,31.9293,29.8913,0.8729,33.8449,733,643,128.4802,27.1101,1.2166,0.8220000000000001,0.9526,si,1,30.4775,4.587430943395846
Esferas_BT474_dia_1_well_1_100X_1_blob_51,903.1819,734.9469,455.8082,734.9469,455.8082,111.5944,718.0707,438.8587,33.9674,33.9674,0.9114,35.3326,1065,691,52.0284,33.9674,1.0266,0.9741,0.9698,si,1,34.65,6.741262470809122
Esferas_BT474_dia_1_well_1_100X_1_blob_57,435.6687,562.2129,523.6203,562.2129,523.6203,81.6066,550.2717,511.5489,25.8152,23.7772,0.8221,26.6941,810,776,14.7436,22.5282,1.1336,0.8821,0.9337,si,1,24.61115,2.4156123536106278
Esferas_BT474_dia_1_well_1_100X_1_blob_61,1076.7109,48.2761,580.8565,48.2761,580.8565,151.5877,25.8152,560.462,44.1576,40.7609,0.5888,50.0002,42,876,36.7142,29.783,1.8653,0.5361,0.8834,si,1,39.8916,10.286695558528796
Esferas_BT474_dia_1_well_1_100X_1_blob_62,422.7463,870.1875,571.6415,870.1875,571.6415,75.5125,858.6957,560.462,23.0978,22.4185,0.9316,24.6164,1269,855,50.5993,22.4185,1.0201,0.9803,0.9652,si,1,23.51745,2.1076680295538512
Esferas_BT474_dia_1_well_1_100X_1_blob_63,1078.0955,761.5262,586.0989,761.5262,586.0989,131.7418,737.7717,570.6522,46.1957,29.212,0.7806,46.7962,1086,859,170.8112,29.212,1.6925,0.5908,0.9477,si,1,38.0041,8.894527381146867
Esferas_BT474_dia_1_well_1_100X_1_blob_65,455.5138,233.9252,593.188,233.9252,593.188,79.1223,222.1467,580.8424,23.7772,24.4565,0.9144,25.2092,340,855,104.0362,23.7772,1.0283,0.9725,0.9639,si,1,24.4932,2.381047756667454
Esferas_BT474_dia_1_well_1_100X_1_blob_66,541.3553,913.0884,596.2499,913.0884,596.2499,86.1489,900.8152,582.8804,25.1359,26.4946,0.9166,28.1253,1327,866,142.8533,25.1359,1.0812,0.9249,0.965,si,1,26.6306,3.0603730868566252
Esferas_BT474_dia_1_well_1_100X_1_blob_67,424.1309,1230.7096,611.4548,1230.7096,611.4548,76.638,1218.75,599.8641,23.7772,23.0978,0.9074,24.4942,1795,894,160.56,23.0978,1.0457,0.9563,0.9543,si,1,23.796,2.1834507510986514
Esferas_BT474_dia_1_well_1_100X_1_blob_72,1040.2514,1109.2192,663.5977,1109.2192,663.5977,152.6167,1085.5978,644.7011,46.875,40.0815,0.5612,52.9935,1601,956,143.8646,28.9829,2.1704,0.4607,0.8440000000000001,si,1,40.9882,11.158557606744884
Esferas_BT474_dia_1_well_1_100X_1_blob_73,496.5885,671.6199,668.8785,671.6199,668.8785,82.2377,658.9674,656.25,25.1359,25.1359,0.9227,26.1439,981,967,114.5672,25.1359,1.0032,0.9968,0.9629,si,1,25.6399,2.7313697856649544
Esferas_BT474_dia_1_well_1_100X_1_blob_74,460.5904,1429.4615,674.977,1429.4615,674.977,79.5203,1417.1196,663.0435,24.4565,24.4565,0.9153,25.5366,2088,984,151.3895,24.4565,1.0265,0.9742,0.9592,si,1,24.99655,2.530881058850155
Esferas_BT474_dia_1_well_1_100X_1_blob_75,1934.2029,1338.4459,722.3217,1338.4459,722.3217,171.7633,1315.8967,695.6522,48.913,56.3859,0.8239,60.0022,1950,1105,59.37,43.1344,1.4276,0.7005,0.9586,si,1,51.5683,22.2218373216818
Esferas_BT474_dia_1_well_1_100X_1_blob_76,699.6544,1470.7822,719.0596,1470.7822,719.0596,99.7641,1455.1629999999998,703.125,29.8913,31.25,0.8834,32.016,2162,1035,107.2815,29.2532,1.0788,0.9269,0.9604,si,1,30.6346,4.658736658607638
Esferas_BT474_dia_1_well_1_100X_1_blob_77,2566.9379,1153.372,751.8219,1153.372,751.8219,198.4993,1124.3207,718.75,60.462,63.8587,0.8187,70.5378,1671,1059,118.7866,46.5763,1.5227,0.6567,0.9641,si,1,58.55705,32.53636929166786
Esferas_BT474_dia_1_well_1_100X_1_blob_78,601.8136,773.9465,750.4684,773.9465,750.4684,91.6802,760.1902,735.7337,27.1739,29.212,0.8997,31.9366,1128,1125,60.7086,24.9127,1.3116,0.7624,0.9624,si,1,28.42465,3.72149035104034
Esferas_BT474_dia_1_well_1_100X_1_blob_81,811.3407,1572.7803,783.2494,1572.7803,783.2494,108.0812,1555.7065,766.9837,33.288000000000004,32.6087,0.8728,34.1368,2292,1164,31.1593,32.0309,1.0489,0.9534,0.9596,si,1,33.08385,5.867858724446036
Esferas_BT474_dia_1_well_1_100X_1_blob_82,1203.6271,815.096,802.8216,815.096,802.8216,129.0527,795.5163,781.9293,39.4022,41.4402,0.9082,42.2345,1191,1151,101.1292,37.1318,1.1002,0.9089,0.972,si,1,39.68315,10.12628009082524
Esferas_BT474_dia_1_well_1_100X_1_blob_84,375.2105,1557.1216,812.091,1557.1216,812.091,71.9992,1546.1957,800.9511,21.7391,22.4185,0.9096,23.3759,2278,1186,144.4623,21.7391,1.0347,0.9664,0.9553,si,1,22.5575,1.8599634841309551
Esferas_BT474_dia_1_well_1_100X_1_blob_85,413.9776,333.4897,813.6644,333.4897,813.6644,74.7165,322.0109,802.3098,23.0978,22.4185,0.9319,24.0953,485,1181,111.5014,22.4185,1.0146,0.9856,0.963,si,1,23.2569,2.0383886683293704
Esferas_BT474_dia_1_well_1_100X_1_blob_86,323.0594,482.6805,816.8701,482.6805,816.8701,66.0016,472.1467,807.0652,21.0598,19.7011,0.9319,21.4829,698,1212,34.6952,19.7011,1.0659,0.9382,0.9589,si,1,20.592,1.4149044371711692
Esferas_BT474_dia_1_well_1_100X_1_blob_87,1087.3257,601.0536,829.8871,601.0536,829.8871,133.4301,581.5217,808.4239,36.6848,41.4402,0.7675,44.986,863,1244,51.7456,33.9036,1.3848,0.7221,0.9353,si,1,39.4448,9.944908575323932
Esferas_BT474_dia_1_well_1_100X_1_blob_88,441.6684,659.9651,821.8451,659.9651,821.8451,77.2691,648.7772,809.7826,22.4185,23.7772,0.9296,25.6358,961,1194,122.0054,22.4185,1.0608,0.9427,0.9676,si,1,24.02715,2.2476997581856883
Esferas_BT474_dia_1_well_1_100X_1_blob_89,590.2757,512.7252,835.1859,512.7252,835.1859,90.6229,501.3587,819.9728,23.7772,29.8913,0.9032,31.0426,746,1208,113.1986,23.7772,1.2814,0.7804,0.9697,si,1,27.4099,3.3369820701117283
Esferas_BT474_dia_1_well_1_100X_1_blob_90,1349.4654,1227.9468,855.2971,1227.9468,855.2971,143.1058,1207.8804,832.2011,41.4402,43.4783,0.8281,44.6978,1789,1287,65.7723,39.8361,1.0983,0.9105,0.9475,si,1,42.26695,12.235852982214015
Esferas_BT474_dia_1_well_1_100X_1_blob_91,985.7928,251.4115,877.6551,251.4115,877.6551,123.1234,231.6576,859.375,40.7609,35.3261,0.8172,43.5737,344,1277,149.0362,30.6852,1.5523,0.6442,0.9487,si,1,37.12945,8.294439963907594
Esferas_BT474_dia_1_well_1_100X_1_blob_94,1262.7009,544.6622,907.1285,544.6622,907.1285,139.6891,524.4565,883.8315,40.7609,46.1957,0.8132,50.33600000000001,783,1365,58.2405,34.0023,1.5656,0.6387,0.9551,si,1,42.16915,12.151113040022096
Esferas_BT474_dia_1_well_1_100X_1_blob_95,754.5745,1057.8117,907.3866,1057.8117,907.3866,123.1916,1043.4783,885.8696,28.5326,42.1196,0.6248,44.053,1547,1366,70.1679,22.9867,2.2096,0.4526,0.8762,si,1,33.519850000000005,6.102920595075831
Esferas_BT474_dia_1_well_1_100X_1_blob_96,1091.0178,1176.3017,911.0043,1176.3017,911.0043,132.566,1156.9293,891.9837,36.6848,39.4022,0.7801,43.9271,1717,1316,121.7236,36.6848,1.1354,0.8807,0.94,si,1,40.30595,10.610577096380043
Esferas_BT474_dia_1_well_1_100X_1_blob_97,798.4183,1124.332,910.663,1124.332,910.663,105.5969,1106.6576,896.0598,35.3261,29.212,0.8998,37.2156,1629,1332,158.58700000000005,28.3574,1.3201,0.7575,0.9684,si,1,32.786500000000004,5.711059605456505
Esferas_BT474_dia_1_well_1_100X_1_blob_98,284.2923,1461.9720000000002,906.0526,1461.9720000000002,906.0526,61.7607,1453.125,896.0598,18.3424,19.7011,0.9366,20.5383,2144,1321,124.2157,18.3424,1.0859,0.9209,0.961,si,1,19.44035,1.1905393617911721
Esferas_BT474_dia_1_well_1_100X_1_blob_99,2140.038,723.2408,961.3778,723.2408,961.3778,182.5363,700.4076,929.3478,47.5543,61.1413,0.8071,64.5917,1051,1369,112.249,43.4323,1.4852,0.6733,0.966,si,1,54.012,25.53302654970301
Esferas_BT474_dia_1_well_1_100X_1_blob_101,833.4933,958.7614,994.5295,958.7614,994.5295,136.4772,942.9348,973.5054,31.9293,42.7989,0.5623,45.3334,1396,1496,70.7505,28.4082,1.8424,0.5428,0.8517,si,1,36.8708,8.122303289468062
Esferas_BT474_dia_1_well_1_100X_1_blob_103,410.2855,563.1316,1008.4032,563.1316,1008.4032,75.2793,551.6304,996.6033,23.0978,23.0978,0.9098,23.7772,815,1495,36.8699,23.0978,1.0082,0.9918,0.9569,si,1,23.4375,2.0862453182165
Esferas_BT474_dia_1_well_1_100X_1_blob_104,770.7275,916.0102,1018.0979,916.0102,1018.0979,105.0341,900.1359,1002.038,31.25,31.9293,0.8779,34.1908,1332,1519,49.0283,30.9004,1.0795,0.9264,0.962,si,1,32.5456,5.5860956429726745
Esferas_BT474_dia_1_well_1_100X_1_blob_105,1001.9457,1112.6151,1039.7775,1112.6151,1039.7775,118.7176,1093.75,1023.0978,37.3641,34.6467,0.8934,37.8976,1611,1521,165.4655,34.6467,1.0777,0.9279,0.9701,si,1,36.27215,7.733060647001241
Esferas_BT474_dia_1_well_1_100X_1_blob_106,2387.8707,1211.282,1068.1244,1211.282,1068.1244,189.9209,1182.0652,1038.0435,56.3859,58.4239,0.8319,61.8542,1757,1539,128.7581,52.4821,1.2061,0.8291,0.9695,si,1,57.16815,30.275682000962306
Esferas_BT474_dia_1_well_1_100X_1_blob_107,647.9649,1058.1167,1054.177,1058.1167,1054.177,95.3584,1044.1576,1039.4022,28.5326,29.8913,0.8955,31.6681,1549,1574,67.2856,27.5815,1.1344,0.8815,0.9564,si,1,29.6248,4.213061522135186
Esferas_BT474_dia_1_well_1_100X_1_blob_110,845.9542,417.7806,1073.1811,417.7806,1073.1811,109.275,400.8152,1057.7446,34.6467,31.9293,0.8903,36.8417,591,1591,22.7824,31.7045,1.1675,0.8565,0.964,si,1,34.2731,6.52366549499449
Esferas_BT474_dia_1_well_1_100X_1_blob_112,3057.0652,151.7729,1102.1894,151.7729,1102.1894,220.3749,119.5652,1069.2935,63.1793,65.2174,0.7909999999999999,73.7617,182,1655,40.1434,58.2185,1.2922,0.7739,0.9476,si,1,65.9901,46.565886933746064
Esferas_BT474_dia_1_well_1_100X_1_blob_113,1251.6245,518.6538,1108.0348,518.6538,1108.0348,132.9639,500.0,1085.5978,37.3641,44.1576,0.8896,45.0321,756,1663,78.6901,37.3641,1.1953,0.8366,0.9707,si,1,41.1981,11.330865441190374
Esferas_BT474_dia_1_well_1_100X_1_blob_116,426.9,1542.4129999999998,1144.4158,1542.4129999999998,1144.4158,77.036,1530.5707,1132.4728,23.0978,23.7772,0.904,24.8775,2259,1671,124.992,23.0978,1.0491,0.9532,0.9541,si,1,23.98765,2.2366324953204906
Esferas_BT474_dia_1_well_1_100X_1_blob_117,1031.9441,1268.9452,1167.9581,1268.9452,1167.9581,123.8227,1251.3587,1148.7772,33.288000000000004,39.4022,0.8458,41.507,1862,1748,68.8952,32.7571,1.2443,0.8037,0.9648,si,1,37.13205,8.296182547280736
Esferas_BT474_dia_1_well_1_100X_1_blob_118,1090.0948,834.0249,1175.0603,834.0249,1175.0603,124.6469,815.2174,1156.25,38.7228,37.3641,0.8817,39.4373,1200,1725,169.0772,37.0094,1.0771,0.9284,0.9629,si,1,38.22335,9.04935782773375
Esferas_BT474_dia_1_well_1_100X_1_blob_119,1046.251,559.7768,1181.7669,559.7768,1181.7669,121.2702,540.0815,1163.0435,37.3641,36.0054,0.894,42.447,799,1759,39.8056,33.1456,1.2779,0.7826,0.9736,si,1,37.7963,8.749422370543487
Esferas_BT474_dia_1_well_1_100X_1_blob_121,640.1192,1406.0636,1202.7584,1406.0636,1202.7584,95.1935,1390.625,1189.538,31.25,26.4946,0.8877,31.7191,2047,1767,170.1342,26.4946,1.1847,0.8441,0.9612,si,1,29.10685,3.995923297096277
Esferas_BT474_dia_1_well_1_100X_1_blob_122,362.7496,427.3245,1220.0154,427.3245,1220.0154,70.2425,416.4402,1209.2391,21.7391,21.7391,0.9239,22.4904,622,1811,64.9831,21.6167,1.0042,0.9958,0.9562,si,1,22.05355,1.7380691283114278
Esferas_BT474_dia_1_well_1_100X_1_blob_123,365.9802,632.6369,1224.1578,632.6369,1224.1578,71.0384,622.2826,1212.6359,21.0598,22.4185,0.9113,22.786,926,1818,79.6952,21.0598,1.0453,0.9566,0.956,si,1,21.9229,1.7073616742318845
Esferas_BT474_dia_1_well_1_100X_1_blob_126,1102.0942,284.9358,1257.6316,284.9358,1257.6316,131.1107,268.3424,1235.7337,32.6087,45.5163,0.8057,46.6579,409,1819,106.06,30.277,1.5796,0.6331,0.9503,si,1,38.46745,9.223838998039223
Esferas_BT474_dia_1_well_1_100X_1_blob_127,390.9019,1310.9011,1249.7814,1310.9011,1249.7814,72.9599,1299.5924,1238.4511,22.4185,22.4185,0.9228,24.4942,1920,1825,123.6901,21.6167,1.1052,0.9048,0.9614,si,1,23.05545,1.9858769256235536
Esferas_BT474_dia_1_well_1_100X_1_blob_128,765.1893,1504.4809,1285.8563,1504.4809,1285.8563,102.5498,1489.1304,1269.7011,29.8913,31.9293,0.9143,33.8108,2205,1915,67.5572,29.8913,1.092,0.9157,0.9676,si,1,31.85105,5.2360378991468135
Esferas_BT474_dia_1_well_2_100X_2_blob_10,1111.7859,75.4675,163.0983,75.4675,163.0983,131.2755,56.3859,142.66299999999995,36.6848,40.0815,0.8107,42.4144,96,266,58.0919,35.8357,1.1977,0.8349,0.9501,no,1,39.12505,9.705015571767724
Esferas_BT474_dia_1_well_2_100X_2_blob_13,2735.8518,122.2293,212.9512,122.2293,212.9512,207.0894,88.3152,185.462,67.2554,53.6685,0.8017,71.1339,133,341,28.5231,52.3585,1.3774,0.726,0.9547,no,1,61.7462,38.14716130359812
Esferas_BT474_dia_1_well_2_100X_2_blob_17,1131.631,762.5718,206.7157,762.5718,206.7157,141.3492,739.8098,190.8967,47.5543,32.6087,0.7118,47.9458,1089,298,172.6736,30.7594,1.5219999999999998,0.657,0.9307,no,1,39.3526,9.875334462361614
Esferas_BT474_dia_1_well_2_100X_2_blob_20,1944.3562,279.1356,275.6595,279.1356,275.6595,184.2929,258.8315,242.5272,43.4783,61.1413,0.7194,63.7067,397,358,111.9149,42.5361,1.6796,0.5954,0.9168,no,1,53.1214,24.29070146643545
Esferas_BT474_dia_1_well_2_100X_2_blob_21,1445.4602,1229.0617,293.5169,1229.0617,293.5169,159.4102,1199.7283,276.4946,58.4239,33.288000000000004,0.7148,59.0251,1766,438,11.9566,31.2715,1.9963,0.5009,0.9405,no,1,45.1483,14.912680948073993
Esferas_BT474_dia_1_well_2_100X_2_blob_29,2997.53,156.9903,424.0059,156.9903,424.0059,239.1919,131.1141,380.4348,56.3859,86.2772,0.6584,89.036,207,684,62.2618,45.2624,2.2181,0.4508,0.9096,no,1,67.14920000000001,49.06299420702825
Esferas_BT474_dia_1_well_2_100X_2_blob_31,1815.594,681.7033,430.9908,681.7033,430.9908,185.3503,661.6848,396.7391,38.0435,67.2554,0.6641,69.3667,986,584,104.1723,35.3963,2.1113,0.4736,0.9101,no,1,52.3815,23.28977603163826
Esferas_BT474_dia_1_well_2_100X_2_blob_47,746.2673,1252.747,593.2192,1252.747,593.2192,104.2382,1235.7337,578.8043,34.6467,28.5326,0.8631,34.7066,1819,869,176.6335,28.3123,1.2094,0.8268,0.9545,no,1,31.50945,5.069369967960731
Esferas_BT474_dia_1_well_2_100X_2_blob_48,667.3485,510.7291,620.044,510.7291,620.044,97.8427,496.6033,605.2989,29.212,30.5707,0.8759999999999999,31.3164,740,933,65.6589,28.5635,1.1044,0.9054,0.9551,no,1,29.939950000000003,4.348953179004597
Esferas_BT474_dia_1_well_2_100X_2_blob_51,833.4933,496.7195,662.7091,496.7195,662.7091,127.1994,474.8641,648.0978,43.4783,29.8913,0.6474,44.3661,699,978,11.482,26.1978,1.9289,0.5184,0.8808,no,1,35.28195,7.116873727947032
Esferas_BT474_dia_1_well_2_100X_2_blob_55,1325.0052,1185.463,695.4079,1185.463,695.4079,142.9693,1164.4022,674.5924,44.837,42.7989,0.8146,48.7098,1721,1050,50.0921,36.4007,1.3330000000000002,0.7502,0.9507,no,1,42.55525,12.487944459219305
Esferas_BT474_dia_1_well_2_100X_2_blob_57,778.1117,873.9439,697.4614,873.9439,697.4614,110.0026,857.337,681.3859,32.6087,33.288000000000004,0.8081,36.0311,1268,1046,44.2361,30.1467,1.1789,0.8482,0.938,no,1,33.0889,5.870546187664
